date,industry,name,opportunities,salary,qualification,
6/04/2023 16:28,Information & Communication Technology careers,Computer Technician,577,$55K,"Complete a bachelor degree in information technology, computer science or a related field.  ",
6/04/2023 16:28,Information & Communication Technology careers,Configuration Specialist,20,$115K,no data,
6/04/2023 16:28,Marketing & Communications careers,Content Administrator,4,$65K,no data,
6/04/2023 16:28,Information & Communication Technology careers,Content Developer,23,$80K,no data,
6/04/2023 16:28,Information & Communication Technology careers,Customer Relationship Management Developer,114,$115K,no data,
6/04/2023 16:28,Information & Communication Technology careers,Cyber Security Analyst,566,$90K,"Complete a bachelor degree in computer science, cyber security, information technology or a related field.",
6/04/2023 16:28,Information & Communication Technology careers,Data Analyst,"5,462",$100K,"Complete a bachelor degree in a relevant discipline, such as computer science, information technology, mathematics, statistics or business analytics. ",
6/04/2023 16:28,Information & Communication Technology careers,Data Architect,945,$175K,Complete a Bachelor of Science (Data Science) or a Bachelor of Computer Science. This is a three-year course of full-time study. ,
6/04/2023 16:28,Information & Communication Technology careers,Data Consultant,71,$115K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Data Developer,126,$115K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Data Engineer,"1,518",$130K,Complete a bachelor degree in computer science. This is typically a three–year course of full–time study.,
6/04/2023 16:29,Information & Communication Technology careers,Data Manager,840,$110K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Data Officer,125,$80K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Data Specialist,253,$95K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Data Warehouse Developer,110,$135K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Data Warehouse Specialist,71,N/A,no data,
6/04/2023 16:29,Information & Communication Technology careers,Database Administrator,369,$105K,"Complete a qualification in Information Technology. This could be a Certificate IV in Information Technology (ICT40120), a Diploma of Information Technology (ICT50220), or a bachelor degree majoring in Information Technology.",
6/04/2023 16:29,Information & Communication Technology careers,Database Developer,291,$125K,"Complete a qualification in computer science with a focus on software development. This could be a certificate, diploma or a bachelor degree.",
6/04/2023 16:29,Information & Communication Technology careers,Delivery Consultant,84,$80K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Delivery Director,66,$295K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Delivery Engineer,950,$105K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Delivery Lead,"2,740",$145K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Delivery Manager,"2,762",$140K,"Complete a bachelor degree in business, commerce, IT or a related field. This usually takes three years of full-time study.",
6/04/2023 16:29,Information & Communication Technology careers,Deployment Engineer,74,$120K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Design Specialist,91,$120K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Design Team Leader,630,$105K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Desktop Support Specialist,524,$75K,no data,
6/04/2023 16:29,Information & Communication Technology careers,DevOps Engineer,"2,199",$135K,Complete a Bachelor of Computer Science or a related degree that focuses on software development. ,
6/04/2023 16:29,Information & Communication Technology careers,Developer,"9,750",$115K,Complete a qualification in computer science with a focus on software development.,
6/04/2023 16:29,Sales careers,Development Specialist,138,$105K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Development Team Leader,"2,926",$110K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Digital Business Analyst,"1,179",$125K,"Complete a bachelor degree in IT, business, marketing or a related field. Aim to secure an internship while studying to gain industry experience.  ",
6/04/2023 16:29,Information & Communication Technology careers,Digital Project Manager,"2,346",$105K,Consider training in the Agile project management methodology to become a Scrum Master. Agile is the project management methodology of choice in the digital industry.,
6/04/2023 16:29,Information & Communication Technology careers,Domain Architect,410,$173K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Drupal Developer,6,$133K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Engagement Manager,64,$110K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Engineer,"13,216",$105K,"Decide on what type of Engineer you want to be. Although many of the skills of an Engineer are transferable between disciplines, it is recommended that you choose a specialisation early, in order to better focus your studies and training.",
6/04/2023 16:29,Information & Communication Technology careers,Engineering Lead,696,$165K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Enterprise Architect,939,$170K,"Get a bachelor or master’s degree in computer science, information technology or a related field. ",
6/04/2023 16:29,no data,Experience Consultant,375,$75K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Experience Executive,69,$73K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Extract Transform Load Developer,29,$120K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Field Engineer,"1,074",$90K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Firmware Engineer,116,$105K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Front End Developer,"2,377",$105K,"Complete a qualification in Computer Science with a focus on Software Development. This could be a Certificate IV in Information Technology (Programming) (ICT40120), a Diploma of Information Technology (ICT50220) or a Bachelor degree majoring in Software Development.",
6/04/2023 16:29,Information & Communication Technology careers,Full Stack Developer,"1,332",$120K,"Complete a relevant qualification. This could be a Certificate IV in Information Technology (Programming) (ICT40120), Diploma of Information Technology (Back End Web Development) (ICT50220) or Diploma of Information Technology (Front End Web Development) (ICT50220).  Alternatively, you could complete a more advanced qualification, such as a bachelor degree in IT or computer science. ",
6/04/2023 16:29,Information & Communication Technology careers,Functional Analyst,153,$120K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Functional Consultant,204,$140K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Functional Specialist,41,$140K,no data,
6/04/2023 16:29,Science & Technology careers,Game Designer,246,$80K,"Undertake a qualification in the area of game design. This is commonly a Certificate IV in Information Technology (Gaming Development) (ICT40120) or a 
Diploma of Information Technology (ICT50220).",
6/04/2023 16:29,Information & Communication Technology careers,Game Developer,839,$100K,The technology in use in the gaming industry evolves constantly. It is important to keep up to date with the programming languages and game engines that are currently in use in the industry and aim to specialise in one of the in-demand programming languages.,
6/04/2023 16:29,Trades & Services careers,Hardware Technician,80,N/A,no data,
6/04/2023 16:29,Information & Communication Technology careers,Helpdesk Analyst,"1,462",$68K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Helpdesk Coordinator,1,$60K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Helpdesk Manager,127,$103K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Helpdesk Officer,"1,367",$65K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Helpdesk Operator,323,$60K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Helpdesk Team Leader,241,N/A,no data,
6/04/2023 16:29,Information & Communication Technology careers,Helpdesk Technician,78,$70K,no data,
6/04/2023 16:29,Information & Communication Technology careers,IT Business Analyst,"2,226",$110K,"Complete a bachelor degree in business administration, information systems or a related field. Alternatively, for students with previous tertiary qualifications in an unrelated field, complete a postgraduate qualification in business administration or a similar discipline.",
6/04/2023 16:29,Information & Communication Technology careers,IT Consultant,266,$90K,Complete a bachelor degree majoring in Information Technology. This is usually a three–year course of study.,
6/04/2023 16:29,Information & Communication Technology careers,IT Manager,"3,838",$135K,"Complete a bachelor degree in computer science, information technology, IT project management or a related field.",
6/04/2023 16:29,Information & Communication Technology careers,IT Project Manager,"3,930",$135K,Consider completing an undergraduate degree such as the Bachelor of Information Technology or Bachelor of Computer Science.,
6/04/2023 16:29,Information & Communication Technology careers,IT Service Desk Analyst,"1,560",$68K,no data,
6/04/2023 16:29,Information & Communication Technology careers,IT Support Engineer,"2,262",$78K,no data,
6/04/2023 16:29,Information & Communication Technology careers,IT Support Officer,"1,484",$73K,"Complete a qualification in information technology, or information technology support, such a Diploma of Information Technology (ICT50115) or a Bachelor of Information Technology. You’ll usually need a senior secondary school certificate or equivalent to gain entry.",
6/04/2023 16:29,Information & Communication Technology careers,IT Support Technician,"1,388",$73K,"Complete a qualification in information technology, or information technology support, such a Diploma of Information Technology (ICT50115) or a Bachelor of Information Technology. You’ll usually need a senior secondary school certificate or equivalent to gain entry.",
6/04/2023 16:29,Information & Communication Technology careers,IT Technician,614,$70K,Complete a qualification in Information Technology. This could be the Diploma of Information Technology (ICT50118) or a Bachelor of Information Technology.,
6/04/2023 16:29,Information & Communication Technology careers,Implementation Consultant,264,$120K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Implementation Engineer,119,$105K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Implementation Manager,233,$130K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Implementation Specialist,40,$90K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Incident Manager,257,$130K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Incident and Problem Manager,311,$105K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Information Analyst,68,$85K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Information Management Manager,548,N/A,no data,
6/04/2023 16:29,Information & Communication Technology careers,Information Manager,264,$130K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Information Security Analyst,288,$110K,"Complete a bachelor degree in computer science, programming, or a related field.",
6/04/2023 16:29,Information & Communication Technology careers,Information Technology Director,215,$155K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Information Technology Specialist,644,N/A,no data,
6/04/2023 16:29,Information & Communication Technology careers,Infrastructure Analyst,49,$105K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Infrastructure Architect,"1,100",$180K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Infrastructure Consultant,8,$125K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Infrastructure Engineer,"2,297",$125K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Infrastructure Lead,259,$135K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Infrastructure Manager,425,$130K,no data,
6/04/2023 16:29,Engineering careers,Infrastructure Officer,22,$85K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Infrastructure Project Manager,"1,957",$140K,"Obtain a White Card. You can apply for a White Card online, and it is mandatory to hold one in order to work on a construction site in Australia.",
6/04/2023 16:29,Information & Communication Technology careers,Infrastructure Specialist,51,$115K,no data,
6/04/2023 16:29,Consulting & Strategy careers,Innovation Officer,4,N/A,no data,
6/04/2023 16:29,Marketing & Communications careers,Insights Analyst,271,$110K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Integration Analyst,51,$105K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Integration Consultant,22,$140K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Integration Developer,399,$125K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Integration Engineer,161,$135K,"Complete a relevant degree, such as a Bachelor of Computer Science, Bachelor of Information Technology or Bachelor of Software Engineering. This usually takes three to four years of full-time study. ",
6/04/2023 16:29,Information & Communication Technology careers,Integration Manager,68,$155K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Integration Specialist,66,$145K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Intelligence Manager,41,$135K,no data,
6/04/2023 16:29,Information & Communication Technology careers,Java Developer,"2,501",$130K,"Complete a relevant degree, such as a Bachelor of Computer Science, Bachelor of Information Technology or Bachelor of Software Engineering (Honours). Alternatively, a VET qualification such as a Diploma of Information Technology (ICT50220) can introduce you to some of the skills required for the role.",
6/04/2023 16:29,Information & Communication Technology careers,Java Engineer,132,$140K,no data,
6/04/2023 16:29,Information & Communication Technology careers,JavaScript Developer,783,$115K,Complete a qualification in Computer Science with a focus on software development. This could be a Diploma of Information Technology (ICT50115) or a Bachelor degree majoring in Software Development.,
6/04/2023 16:30,Information & Communication Technology careers,Licensing Specialist,2,N/A,no data,
6/04/2023 16:30,Information & Communication Technology careers,Magento Developer,10,$115K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Management Analyst,212,$100K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Mobile Application Developer,317,$130K,"Complete a relevant degree, such as a Bachelor of Computer Science or Bachelor of Software Engineering. This usually takes three to four years of full-time study.  ",
6/04/2023 16:30,Information & Communication Technology careers,Mobile Developer,333,$130K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Monitoring Engineer,35,$105K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Network Administrator,"1,319",$90K,"Complete a relevant qualification such as a Diploma of Information Technology (Advanced Networking) (ICT50220), or a bachelor degree in information technology or computer science.  ",
6/04/2023 16:30,Information & Communication Technology careers,Network Architect,943,$150K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Network Consultant,140,$148K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Network Engineer,"4,080",$115K,"Complete a relevant degree, such as a Bachelor of Computer Science, Bachelor of Information Systems or Bachelor of Information Technology. If you have a previous tertiary qualification in another discipline, consider completing a postgraduate degree in information technology or networking. ",
6/04/2023 16:30,Information & Communication Technology careers,Network Specialist,"1,098",$105K,"Complete a bachelor degree in information technology, computer science or a similar field. This usually takes three years. ",
6/04/2023 16:30,Information & Communication Technology careers,Network Technician,420,$75K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Network and Systems Engineer,"1,510",$100K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Operations Engineer,215,$120K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Operations Lead,252,$125K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Operations Specialist,206,N/A,no data,
6/04/2023 16:30,Information & Communication Technology careers,Optimisation Analyst,8,$110K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Optimisation Specialist,8,$110K,no data,
6/04/2023 16:30,Information & Communication Technology careers,PHP Developer,"1,129",$108K,"Complete a bachelor degree in computer science, IT or software engineering. Alternatively, a VET course such as a Diploma of Information Technology (ICT50220) can introduce you to the basic skills required for the role. ",
6/04/2023 16:30,Information & Communication Technology careers,Penetration Tester,639,$120K,"Complete a bachelor degree in cyber security, computer science, information technology or a related field.",
6/04/2023 16:30,Human Resources & Recruitment careers,Performance Consultant,19,$105K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Performance Engineer,80,$145K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Platform Engineer,404,$135K,no data,
6/04/2023 16:30,Government & Defence careers,Platform Manager,136,$160K,no data,
6/04/2023 16:30,Marketing & Communications careers,Platform Specialist,64,$125K,no data,
6/04/2023 16:30,Banking & Financial Services careers,Portfolio Analyst,141,$105K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Portfolio Manager,175,$150K,"Complete a bachelor degree in finance, accounting, commerce, economics or business. Selecting subjects that focus on investing, such as risk management, asset management or statistics can give you a solid background in portfolio management. ",
6/04/2023 16:30,Insurance & Superannuation careers,Portfolio Specialist,23,$155K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Presales Consultant,144,$150K,"Consider completing a relevant qualification. This could be a degree in business or commerce, or a degree related to your field of work, such as a Bachelor of Information Technology or Bachelor of Computer Science. ",
6/04/2023 16:30,Information & Communication Technology careers,Presales Engineer,129,$125K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Problem Manager,105,$105K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Process Analyst,"1,367",$128K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Product Analyst,282,$100K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Product Designer,"3,559",$125K,"Complete a qualification in Product Design. This may be a Certificate IV in Design (CUA40715), or Bachelor degree majoring in Product Design. Alternatively, if you already have a degree, you can complete a postgraduate qualification in digital product design or product management.",
6/04/2023 16:30,Information & Communication Technology careers,Product Lead,606,$140K,no data,
6/04/2023 16:30,Marketing & Communications careers,Product Manager,"2,455",$125K,"A qualification in a related discipline may be an advantage, such as IT, computer science, marketing, or business. ",
6/04/2023 16:30,Information & Communication Technology careers,Product Owner,"1,060",$140K,"Complete a bachelor degree in information technology, computer science, business or a related field. This usually takes three years of full-time study.",
6/04/2023 16:30,Information & Communication Technology careers,Program Analyst,137,$90K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Program Coordinator,297,$85K,"Consider completing a vocational qualification in project management, or a bachelor degree in business or economics.",
6/04/2023 16:30,Information & Communication Technology careers,Program Director,"2,472",$235K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Program Manager,"4,714",$125K,"Complete a bachelor degree in business management or economics or in the industry you plan to enter, such as engineering or computer science.",
6/04/2023 16:30,Community Services & Development careers,Programme Coordinator,57,$85K,no data,
6/04/2023 16:30,"Advertising, Arts & Media careers",Programmer,"2,189",$80K,"Complete a qualification in computer science with a focus on software development. This could be a Certificate IV in Information Technology (Programming) (ICT40120), a Diploma of Information Technology (ICT50220) or a Bachelor degree majoring in software development.",
6/04/2023 16:30,Information & Communication Technology careers,Programmer Analyst,169,$100K,no data,
6/04/2023 16:30,Construction careers,Project Coordinator,"2,980",$80K,Complete a qualification in project management. This could be a Certificate IV in Project Management Practice (BSB40920) or a Diploma of Project Management (BSB50820).,
6/04/2023 16:30,Information & Communication Technology careers,Project Management Officer,413,$125K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Project Manager,"12,863",$135K,Complete a Certificate IV in Project Management Practice (BSB40920). This certificate will prepare you to work as a part of a project team.,
6/04/2023 16:30,Administration & Office Support careers,Project Support Officer,"1,032",$83K,"Consider completing a vocational qualification, such as a Certificate IV in Project Management Practice (BSB40920), or a Diploma of Project Management (BSB50820). These courses provide practical skills and knowledge to prepare you for a career in project management. Alternatively, a short course may provide you with basic knowledge and skills.",
6/04/2023 16:30,Information & Communication Technology careers,Python Developer,"1,378",$140K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Quality Analyst,"1,518",$95K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Quality Assurance Engineer,375,$100K,no data,
6/04/2023 16:30,"Manufacturing, Transport & Logistics careers",Quality Engineer,911,$115K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Report Developer,79,$125K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Reporting Administrator,87,$75K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Reporting Analyst,"2,026",$100K,"Complete a bachelor degree in computer science, IT, data science, finance or economics. This usually takes three years. Seek internship opportunities while studying to gain workplace experience.",
6/04/2023 16:30,Information & Communication Technology careers,Reporting Manager,"2,826",$140K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Reporting Specialist,54,$105K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Resource Manager,443,$105K,no data,
6/04/2023 16:30,Information & Communication Technology careers,SQL Developer,"2,046",$115K,Complete a qualification such a Diploma of Software Development (ICT50715) or a Bachelor degree majoring in Software Development.,
6/04/2023 16:30,Information & Communication Technology careers,Safety Engineer,23,$120K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Salesforce Administrator,214,$108K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Salesforce Developer,985,$135K,"Complete a degree in computer science or information technology. Alternatively, a bootcamp or intensive short course may provide you with relevant skills.",
6/04/2023 16:30,Information & Communication Technology careers,Scrum Master,698,$145K,"Complete a relevant qualification such as a bachelor degree in business, IT or a related field.",
6/04/2023 16:30,Information & Communication Technology careers,Search Engine Optimisation Specialist,68,$85K,"Complete a bachelor degree in IT, marketing, commerce or a related field. This usually takes three years of full-time study.",
6/04/2023 16:30,Information & Communication Technology careers,Security Administrator,44,$105K,no data,
6/04/2023 16:30,Trades & Services careers,Security Adviser,37,$90K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Security Analyst,706,N/A,"Complete a bachelor degree in computer science, information technology, cybersecurity or a related field. ",
6/04/2023 16:30,Information & Communication Technology careers,Security Architect,730,$165K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Security Consultant,609,$160K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Security Engineer,700,$125K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Security Specialist,338,$125K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Server Engineer,667,$110K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Service Delivery Analyst,423,$85K,no data,
6/04/2023 16:30,Call Centre & Customer Service careers,Service Delivery Officer,348,$60K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Service Desk Analyst,"2,631",$73K,"Complete a bachelor degree in computer science or information technology. This usually takes three years of full-time study. Alternatively, you could complete a VET qualification, such as a Certificate IV in Information Technology (Systems Administration Support). Courses accredited by the Australia Computer Society are internationally recognised and may offer future opportunities for certification and upskilling.",
6/04/2023 16:30,Information & Communication Technology careers,Service Desk Consultant,139,$70K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Service Desk Manager,"1,037",$125K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Service Desk Officer,"1,547",$73K,"Complete a qualification in IT. This could be a Certificate IV in Information Technology (ICT40120), which usually takes one year. Alternatively, complete a degree in information technology, computer science or a related field, which usually takes three years and may provide broader career options. ",
6/04/2023 16:30,Information & Communication Technology careers,Service Desk Technician,"1,801",$70K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Service Director,390,N/A,no data,
6/04/2023 16:30,Hospitality & Tourism careers,Service Operator,63,$75K,no data,
6/04/2023 16:30,Information & Communication Technology careers,Sitecore Developer,43,$130K,Complete a Bachelor of Computer Science or Bachelor of Information Technology. This usually takes three years of full-time study.  ,
6/04/2023 16:30,Information & Communication Technology careers,Software Architect,409,$160K,"Complete a bachelor degree in computer science, software engineering or a related field. This usually takes three to four years of full-time study.",
6/04/2023 16:30,Information & Communication Technology careers,Software Developer,"4,190",$100K,"Complete a relevant bachelor degree, such as a Bachelor of Computer Science, Bachelor of Information Technology or Bachelor of Engineering (Software) (Honours). Alternatively, a VET qualification such as a Diploma of Information Technology (ICT50220) can introduce you to some of the skills required for the role.",
6/04/2023 16:30,Information & Communication Technology careers,Software Engineer,"3,867",$120K,"Complete a relevant bachelor degree, such as a Bachelor of Computer Science or Bachelor of Software Engineering. Alternatively, a bootcamp or intensive short course can introduce you to the fundamentals. Degrees accredited by the Australian Computer Society are internationally recognised and may offer future opportunities for certification and upskilling.",
6/04/2023 16:30,Information & Communication Technology careers,Solutions Analyst,199,$115K,no data,
