date,industry,name,opportunities,salary,qualification,
8/04/2023 16:42,Information & Communication Technology careers,Software Engineer,"3,608",$120K,"Complete a relevant bachelor degree, such as a Bachelor of Computer Science or Bachelor of Software Engineering. Alternatively, a bootcamp or intensive short course can introduce you to the fundamentals. Degrees accredited by the Australian Computer Society are internationally recognised and may offer future opportunities for certification and upskilling.",
8/04/2023 16:42,Information & Communication Technology careers,Solutions Analyst,188,$115K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Solutions Architect,"1,112",$170K,"Complete a bachelor degree in a relevant field, such as information technology, information systems, software engineering or computer science.",
8/04/2023 16:42,Information & Communication Technology careers,Solutions Consultant,156,$115K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Solutions Designer,"4,782",$150K,"Complete a bachelor degree in a relevant field, such as information technology, information systems, software engineering or computer science. ",
8/04/2023 16:42,Information & Communication Technology careers,Solutions Developer,266,$105K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Solutions Engineer,651,$120K,"Complete a bachelor degree in computer science, information technology or software engineering. This usually takes three to four years.  ",
8/04/2023 16:42,Information & Communication Technology careers,Solutions Manager,264,$148K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Support Analyst,"4,049",$85K,"Complete a tertiary qualification in IT. This could be a Certificate IV in Information Technology (ICT40120) or a Diploma of Information Technology (ICT50220), which usually take one year. Alternatively, complete a bachelor degree in IT or a related field. This usually takes three years.  ",
8/04/2023 16:42,Community Services & Development careers,Support Assistant,299,$63K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Support Consultant,"3,690",$70K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Support Developer,232,$105K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Support Engineer,"3,699",$90K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Support Executive,97,$63K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Support Practitioner,209,$90K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Support Representative,92,$65K,no data,
8/04/2023 16:42,Call Centre & Customer Service careers,Support Specialist,"1,444",$75K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Support Team Leader,"3,475",$95K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Support Technician,"3,019",$73K,Undertake formal qualifications in information technology. This may be through a VET (Vocational Education and Training) course such as a Diploma of Information Technology (ICT50118) or a university degree such as the Bachelor of Information Technology.,
8/04/2023 16:42,Information & Communication Technology careers,Systems Administrator,"1,560",$100K,"Complete a qualification in Information Technology. This could be a Certificate IV in Information Technology (Systems Administration Support) (ICT40120), a Diploma of Information Technology (ICT50118) or a bachelor degree majoring in information technology.",
8/04/2023 16:42,Information & Communication Technology careers,Systems Analyst,"1,504",$105K,"Complete a Diploma of Information Technology (Systems Analysis) (ICT50220), or an undergraduate degree such as a Bachelor of Computer Science, Bachelor of Information Technology or Bachelor of Business Administration.",
8/04/2023 16:42,Information & Communication Technology careers,Systems Architect,136,$150K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Systems Consultant,33,$110K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Systems Coordinator,17,$90K,no data,
8/04/2023 16:42,Engineering careers,Systems Engineer,"5,402",$115K,"Complete a bachelor degree in computer science, IT, software engineering, mechanical engineering or a related field.",
8/04/2023 16:42,Information & Communication Technology careers,Systems Manager,296,$130K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Systems Officer,114,$90K,no data,
8/04/2023 16:42,"Farming, Animals & Conservation careers",Systems Operator,16,$78K,no data,
8/04/2023 16:42,"Manufacturing, Transport & Logistics careers",Systems Specialist,"2,342",$110K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Systems Team Leader,538,N/A,no data,
8/04/2023 16:42,Trades & Services careers,Systems Technician,172,$115K,no data,
8/04/2023 16:42,Information & Communication Technology careers,TM1 Consultant,1,N/A,no data,
8/04/2023 16:42,Information & Communication Technology careers,Technical Analyst,639,$100K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Technical Architect,513,$150K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Technical Business Analyst,"2,571",$130K,"Complete a degree relevant to your chosen field of work. This could be a Bachelor of Computer Science, Bachelor of Information Technology or Bachelor of Commerce.",
8/04/2023 16:42,Information & Communication Technology careers,Technical Consultant,218,$130K,"Complete a relevant bachelor degree, such as a Bachelor of Computer Science or Bachelor of Information Technology. This usually takes three years of full-time study.",
8/04/2023 16:42,Information & Communication Technology careers,Technical Lead,"1,344",$160K,"Complete a bachelor degree in a relevant field, such as computer science, IT or software development.",
8/04/2023 16:42,"Manufacturing, Transport & Logistics careers",Technical Manager,747,$135K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Technical Support Specialist,"1,241",$75K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Technical Writer,"1,227",$105K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Technology Analyst,117,$93K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Technology Consultant,74,$85K,no data,
8/04/2023 16:42,"Mining, Resources & Energy careers",Technology Manager,377,$158K,no data,
8/04/2023 16:42,Education & Training careers,Technology Officer,121,$80K,no data,
8/04/2023 16:42,Education & Training careers,Technology Specialist,305,$120K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Telecommunications Engineer,512,$70K,Complete a Bachelor of Engineering majoring in Telecommunications Engineering.,
8/04/2023 16:42,Trades & Services careers,Telecommunications Technician,"1,309",$68K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Test Consultant,"1,318",$115K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Test Manager,"1,423",$148K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Test Specialist,27,$110K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Tester,"4,044",$110K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Testing Analyst,"1,819",$100K,Complete a relevant bachelor degree. This could be a Bachelor of Computer Science or Bachelor of Information Technology. A VET qualification such as a Diploma of Information Technology (ICT50220) can introduce you to some of the skills required for the role. ,
8/04/2023 16:42,Information & Communication Technology careers,Testing Engineer,"1,822",$110K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Transformation Manager,160,$140K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Transition Manager,41,$125K,no data,
8/04/2023 16:42,Human Resources & Recruitment careers,Transition Specialist,6,$98K,no data,
8/04/2023 16:42,Information & Communication Technology careers,User Experience Designer,372,$115K,"Develop an eye for design, an understanding of design principles, and learn to identify strengths and weaknesses in user experiences. Consider a short course in UX design, or seek out online or in-person groups to network with other designers and learn from their expertise.",
8/04/2023 16:42,Design & Architecture careers,User Experience and Interface Designer,204,$110K,no data,
8/04/2023 16:42,Information & Communication Technology careers,User Interface Designer,159,$105K,"Consider completing a short course in graphic design, web design or UX. Alternatively, you can complete a Graduate Certificate in User Experience Design.",
8/04/2023 16:42,Information & Communication Technology careers,User Interface Developer,288,$125K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Vendor Manager,69,$135K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Vice President,24,$185K,no data,
8/04/2023 16:42,Information & Communication Technology careers,Voice Engineer,37,$115K,no data,
8/04/2023 16:42,Design & Architecture careers,Web Designer,"1,683",$70K,"Complete a qualification in Web Design. This may be a Certificate IV in Information Technology (Web Development) (ICT40120) or 
Certificate IV in Information Technology (ICT40120), 
Diploma of Information Technology (ICT50220) or Bachelor degree majoring in Web Design.",
8/04/2023 16:42,Information & Communication Technology careers,Web Developer,"2,412",$95K,"Complete a qualification in computer science with a focus on web development. This could be a Certificate IV in Information Technology (Web Development) (ICT40120), a Diploma of Information Technology (ICT50120), or a Bachelor degree majoring in website development.",
