date,industry,name,opportunities,salary,qualification,
10/04/2023 18:20,Information & Communication Technology careers,Product Owner,943,$140K,"Complete a bachelor degree in information technology, computer science, business or a related field. This usually takes three years of full-time study.",
10/04/2023 18:20,Information & Communication Technology careers,Program Analyst,125,$90K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Program Coordinator,275,$85K,"Consider completing a vocational qualification in project management, or a bachelor degree in business or economics.",
10/04/2023 18:20,Information & Communication Technology careers,Program Director,"2,219",$235K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Program Manager,"4,222",$125K,"Complete a bachelor degree in business management or economics or in the industry you plan to enter, such as engineering or computer science.",
10/04/2023 18:20,Community Services & Development careers,Programme Coordinator,52,$85K,no data,
10/04/2023 18:20,"Advertising, Arts & Media careers",Programmer,"1,914",$80K,"Complete a qualification in computer science with a focus on software development. This could be a Certificate IV in Information Technology (Programming) (ICT40120), a Diploma of Information Technology (ICT50220) or a Bachelor degree majoring in software development.",
10/04/2023 18:20,Information & Communication Technology careers,Programmer Analyst,144,$100K,no data,
10/04/2023 18:20,Construction careers,Project Coordinator,"2,644",$80K,Complete a qualification in project management. This could be a Certificate IV in Project Management Practice (BSB40920) or a Diploma of Project Management (BSB50820).,
10/04/2023 18:20,Information & Communication Technology careers,Project Management Officer,381,$125K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Project Manager,"11,482",$135K,Complete a Certificate IV in Project Management Practice (BSB40920). This certificate will prepare you to work as a part of a project team.,
10/04/2023 18:20,Administration & Office Support careers,Project Support Officer,934,$83K,"Consider completing a vocational qualification, such as a Certificate IV in Project Management Practice (BSB40920), or a Diploma of Project Management (BSB50820). These courses provide practical skills and knowledge to prepare you for a career in project management. Alternatively, a short course may provide you with basic knowledge and skills.",
10/04/2023 18:20,Information & Communication Technology careers,Python Developer,"1,212",$140K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Quality Analyst,"1,339",$95K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Quality Assurance Engineer,338,$100K,no data,
10/04/2023 18:20,"Manufacturing, Transport & Logistics careers",Quality Engineer,821,$115K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Report Developer,70,$125K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Reporting Administrator,82,$75K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Reporting Analyst,"1,789",$100K,"Complete a bachelor degree in computer science, IT, data science, finance or economics. This usually takes three years. Seek internship opportunities while studying to gain workplace experience.",
10/04/2023 18:20,Information & Communication Technology careers,Reporting Manager,"2,482",$140K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Reporting Specialist,47,$105K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Resource Manager,394,$105K,no data,
10/04/2023 18:20,Information & Communication Technology careers,SQL Developer,"1,816",$115K,Complete a qualification such a Diploma of Software Development (ICT50715) or a Bachelor degree majoring in Software Development.,
10/04/2023 18:20,Information & Communication Technology careers,Safety Engineer,21,$120K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Salesforce Administrator,184,$108K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Salesforce Developer,859,$135K,"Complete a degree in computer science or information technology. Alternatively, a bootcamp or intensive short course may provide you with relevant skills.",
10/04/2023 18:20,Information & Communication Technology careers,Scrum Master,626,$145K,"Complete a relevant qualification such as a bachelor degree in business, IT or a related field.",
10/04/2023 18:20,Information & Communication Technology careers,Search Engine Optimisation Specialist,63,$85K,"Complete a bachelor degree in IT, marketing, commerce or a related field. This usually takes three years of full-time study.",
10/04/2023 18:20,Information & Communication Technology careers,Security Administrator,39,$105K,no data,
10/04/2023 18:20,Trades & Services careers,Security Adviser,32,$90K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Security Analyst,613,N/A,"Complete a bachelor degree in computer science, information technology, cybersecurity or a related field. ",
10/04/2023 18:20,Information & Communication Technology careers,Security Architect,666,$165K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Security Consultant,539,$160K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Security Engineer,633,$125K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Security Specialist,301,$125K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Server Engineer,616,$110K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Service Delivery Analyst,383,$85K,no data,
10/04/2023 18:20,Call Centre & Customer Service careers,Service Delivery Officer,310,$60K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Service Desk Analyst,"2,348",$73K,"Complete a bachelor degree in computer science or information technology. This usually takes three years of full-time study. Alternatively, you could complete a VET qualification, such as a Certificate IV in Information Technology (Systems Administration Support). Courses accredited by the Australia Computer Society are internationally recognised and may offer future opportunities for certification and upskilling.",
10/04/2023 18:20,Information & Communication Technology careers,Service Desk Consultant,127,$70K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Service Desk Manager,924,$125K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Service Desk Officer,"1,375",$73K,"Complete a qualification in IT. This could be a Certificate IV in Information Technology (ICT40120), which usually takes one year. Alternatively, complete a degree in information technology, computer science or a related field, which usually takes three years and may provide broader career options. ",
10/04/2023 18:20,Information & Communication Technology careers,Service Desk Technician,"1,596",$70K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Service Director,353,N/A,no data,
10/04/2023 18:20,Hospitality & Tourism careers,Service Operator,57,$75K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Sitecore Developer,38,$130K,Complete a Bachelor of Computer Science or Bachelor of Information Technology. This usually takes three years of full-time study.  ,
10/04/2023 18:20,Information & Communication Technology careers,Software Architect,365,$160K,"Complete a bachelor degree in computer science, software engineering or a related field. This usually takes three to four years of full-time study.",
10/04/2023 18:20,Information & Communication Technology careers,Software Developer,"3,693",$100K,"Complete a relevant bachelor degree, such as a Bachelor of Computer Science, Bachelor of Information Technology or Bachelor of Engineering (Software) (Honours). Alternatively, a VET qualification such as a Diploma of Information Technology (ICT50220) can introduce you to some of the skills required for the role.",
10/04/2023 18:20,Information & Communication Technology careers,Software Engineer,"3,403",$120K,"Complete a relevant bachelor degree, such as a Bachelor of Computer Science or Bachelor of Software Engineering. Alternatively, a bootcamp or intensive short course can introduce you to the fundamentals. Degrees accredited by the Australian Computer Society are internationally recognised and may offer future opportunities for certification and upskilling.",
10/04/2023 18:20,Information & Communication Technology careers,Solutions Analyst,180,$115K,no data,
10/04/2023 18:20,Information & Communication Technology careers,Solutions Architect,"1,069",$170K,"Complete a bachelor degree in a relevant field, such as information technology, information systems, software engineering or computer science.",
